filepath,transcription,duration
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004031/myst_004031_2013-12-17_09-36-57_EE_2.2/myst_004031_2013-12-17_09-36-57_EE_2.2_018.wav,two,1.348625
/srv/scratch/chacmod/OGI/speech/scripted/03/3/kse2w/kse2w6g0.wav,my clothes are wet from the rain,5.6146875
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990083/myst_990083_2008-14-05_00-00-00_MS_4.1/myst_990083_2008-14-05_00-00-00_MS_4.1_057.wav,yeah,0.636
/srv/scratch/chacmod/OGI/speech/scripted/03/3/kse3y/kse3y620.wav,eating blueberries gives you blue hands,6.615625
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004024/myst_004024_2013-11-18_09-19-32_EE_1.1/myst_004024_2013-11-18_09-19-32_EE_1.1_008.wav,carry energy in a circuit,2.25575
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/018219/myst_018219_2014-11-04_09-55-42_LS_3.1/myst_018219_2014-11-04_09-55-42_LS_3.1_025.wav,the leaves,2.5975625
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996702/myst_996702_2011-12-01_00-00-00_MS_1.2/myst_996702_2011-12-01_00-00-00_MS_1.2_009.wav,they are part of the metric system of the world,3.145
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013011/myst_013011_2013-12-05_13-55-59_EE_1.4/myst_013011_2013-12-05_13-55-59_EE_1.4_007.wav,energy and flame and wax,4.2311875
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012001/myst_012001_2013-11-07_17-55-56_MX_1.1/myst_012001_2013-11-07_17-55-56_MX_1.1_017.wav,it's filtering out the marbles from the water so now we can see what was in the water,8.0830625
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf39/ksf397v0.wav,throughout,2.11225
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990007/myst_990007_2008-09-05_00-00-00_ME_2.3/myst_990007_2008-09-05_00-00-00_ME_2.3_080.wav,the magnets they couldn't hold any more um weight so they had to break apart,7.337999999999999
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks43r/ks43r0a0.wav,behind,4.6128125
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ks13j/ks13j4p0.wav,the angry chef cooked his vegetables,6.1195
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/018206/myst_018206_2014-11-03_09-53-16_LS_2.3/myst_018206_2014-11-03_09-53-16_LS_2.3_027.wav,i think that garrett stop,5.6845625
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004021/myst_004021_2013-11-19_10-14-30_EE_1.2/myst_004021_2013-11-19_10-14-30_EE_1.2_001.wav,i'm good,0.8125
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990579/myst_990579_2010-08-04_00-00-00_MS_2.1/myst_990579_2010-08-04_00-00-00_MS_2.1_001.wav,good,0.922
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004015/myst_004015_2013-11-18_09-14-22_EE_1.1/myst_004015_2013-11-18_09-14-22_EE_1.1_029.wav,if we turn it around the energy just flows the opposite way,4.70125
/srv/scratch/chacmod/OGI/speech/scripted/01/0/ks10f/ks10f6r0.wav,sheepdog,5.1391875
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990017/myst_990017_2008-01-05_00-00-00_MS_2.3/myst_990017_2008-01-05_00-00-00_MS_2.3_092.wav,um to put on the orange in one cup and put the pieces in the other and the answer would be seventy two point five grams yeah uh huh,14.169
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa05/ksa05110.wav,direct,1.968125
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/022202/myst_022202_2014-12-19_11-44-41_LS_2.3/myst_022202_2014-12-19_11-44-41_LS_2.3_030.wav,okay,1.0
/srv/scratch/chacmod/OGI/speech/scripted/00/9/ks02t/ks02t3h0.wav,push,3.11325
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990055/myst_990055_2008-06-05_00-00-00_MS_3.1/myst_990055_2008-06-05_00-00-00_MS_3.1_057.wav,yeah take like an could use the one hundred milliliter cylinder thingie,6.162000000000001
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007097/myst_007097_2014-02-24_12-56-05_EE_1.3/myst_007097_2014-02-24_12-56-05_EE_1.3_016.wav,it's non metal one give the energy,3.2144375
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ksd39/ksd392f0.wav,mouths,3.111625
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002030/myst_002030_2014-03-04_11-42-02_LS_1.3/myst_002030_2014-03-04_11-42-02_LS_1.3_018.wav,the germs and fungi,4.08375
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990562/myst_990562_2010-14-04_00-00-00_MS_3.2/myst_990562_2010-14-04_00-00-00_MS_3.2_020.wav,sorry marnie i do not get that,2.543
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/997480/myst_997480_2010-08-01_00-00-00_ME_2.1/myst_997480_2010-08-01_00-00-00_ME_2.1_029.wav,well as you said think about the circuit it's right because the the conducing arms are attached to the wires and that's a closed circuit,12.265999999999998
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013062/myst_013062_2013-11-15_13-50-15_EE_1.1/myst_013062_2013-11-15_13-50-15_EE_1.1_023.wav,what setup,2.3249375
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ksj0c/ksj0c270.wav,mature,1.968375
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks419/ks419240.wav,loyal,2.7963125
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012028/myst_012028_2013-12-20_08-49-43_MX_4.1/myst_012028_2013-12-20_08-49-43_MX_4.1_036.wav,yes,1.28125
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks43g/ks43g0z0.wav,design,2.357875
/srv/scratch/chacmod/OGI/speech/scripted/01/0/ks118/ks1188l0.wav,white,2.0885
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ksc02/ksc024w0.wav,doug thinks he will win the race,6.09525
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/018205/myst_018205_2014-10-15_13-23-20_LS_1.3/myst_018205_2014-10-15_13-23-20_LS_1.3_031.wav,decomposers or detrivores,3.4393125
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ks515/ks5157f0.wav,studio,2.7968125
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995008/myst_995008_2008-02-04_00-00-00_ME_4.2/myst_995008_2008-02-04_00-00-00_ME_4.2_124.wav,electricity,1.088
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995005/myst_995005_2008-30-01_00-00-00_ME_2.1/myst_995005_2008-30-01_00-00-00_ME_2.1_034.wav,because um you used the light bulb too much and it ran out of power,4.922
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002281/myst_002281_2015-03-13_08-21-28_LS_1.3/myst_002281_2015-03-13_08-21-28_LS_1.3_004.wav,a producer is they make their own food,5.75
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007097/myst_007097_2014-04-04_11-04-07_EE_3.1/myst_007097_2014-04-04_11-04-07_EE_3.1_028.wav,it will not stick,2.3179375
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004034/myst_004034_2014-01-28_08-21-31_EE_3.3/myst_004034_2014-01-28_08-21-31_EE_3.3_004.wav,magnetism is caused by the magnetic force and its,13.047125
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990042/myst_990042_2008-09-05_00-00-00_MS_3.3/myst_990042_2008-09-05_00-00-00_MS_3.3_076.wav,is mass weight,1.2690000000000001
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990007/myst_990007_2008-09-05_00-00-00_ME_2.3/myst_990007_2008-09-05_00-00-00_ME_2.3_082.wav,yeah cause they were together,2.145
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ks131/ks1318d0.wav,vase,3.1164375
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ks203/ks2036w0.wav,singer,1.8941875
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002107/myst_002107_2014-04-04_11-46-58_LS_3.1/myst_002107_2014-04-04_11-46-58_LS_3.1_006.wav,i noticed that these leaves also have veins,2.550875
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ks61l/ks61l1g0.wav,four,1.534625
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007241/myst_007241_2014-10-02_07-54-19_MX_1.2/myst_007241_2014-10-02_07-54-19_MX_1.2_006.wav,that the sand setteles to the bottom and salt doesn't,6.1868125
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002118/myst_002118_2014-02-28_12-59-04_LS_1.1/myst_002118_2014-02-28_12-59-04_LS_1.1_012.wav,veins,1.1875
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ksi1c/ksi1c1c0.wav,fancy,1.587875
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ksc3y/ksc3y5f0.wav,put the key in the key hole,5.117
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990578/myst_990578_2010-08-04_00-00-00_MS_2.1/myst_990578_2010-08-04_00-00-00_MS_2.1_012.wav,i still think it's like the materials that would make it different,3.341
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990038/myst_990038_2008-15-05_00-00-00_MS_4.2/myst_990038_2008-15-05_00-00-00_MS_4.2_030.wav,nine,0.53
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005016/myst_005016_2014-02-06_09-55-07_MX_2.2/myst_005016_2014-02-06_09-55-07_MX_2.2_001.wav,good how are you,1.875
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks419/ks4193h0.wav,push,2.3388125
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995745/myst_995745_2011-17-02_00-00-00_ME_2.3/myst_995745_2011-17-02_00-00-00_ME_2.3_021.wav,they're all metal they're all metal and um yeah pretty much,5.75
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ksh3q/ksh3q0b0.wav,beyond,2.3591875
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990049/myst_990049_2008-07-05_00-00-00_MS_3.1/myst_990049_2008-07-05_00-00-00_MS_3.1_020.wav,yes,0.716
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990038/myst_990038_2008-01-05_00-00-00_MS_2.3/myst_990038_2008-01-05_00-00-00_MS_2.3_004.wav,um well we we're seeing what could fit inside like a cube,6.1129999999999995
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004027/myst_004027_2013-12-02_09-53-32_EE_1.3/myst_004027_2013-12-02_09-53-32_EE_1.3_013.wav,conductors are made out of metal and they transfer energy to make a circuit so that it can power something,11.8548125
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/005015/myst_005015_2014-01-30_10-56-57_MX_1.2/myst_005015_2014-01-30_10-56-57_MX_1.2_044.wav,good bye marnie,2.3718125
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ks70h/ks70h6r0.wav,sheepdog,3.8769375
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013044/myst_013044_2013-11-20_10-34-45_EE_1.2/myst_013044_2013-11-20_10-34-45_EE_1.2_001.wav,good,1.96875
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007073/myst_007073_2014-02-04_13-20-40_EE_1.1/myst_007073_2014-02-04_13-20-40_EE_1.1_026.wav,sign side,1.59375
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013023/myst_013023_2014-05-05_12-51-09_LS_1.1/myst_013023_2014-05-05_12-51-09_LS_1.1_013.wav,shows you what the different parts of the body are,3.174
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ksh1h/ksh1h280.wav,mcdonald,3.1664375
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ks63d/ks63d080.wav,background,3.11325
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf0x/ksf0x5j0.wav,will you sing this song,5.1395
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012225/myst_012225_2015-01-26_09-18-22_SMP_2.1/myst_012225_2015-01-26_09-18-22_SMP_2.1_004.wav,one's at night and one's at day,1.79775
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh3k/ksh3k120.wav,disrupt,3.5156875
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990081/myst_990081_2008-08-05_00-00-00_MS_3.1/myst_990081_2008-08-05_00-00-00_MS_3.1_112.wav,okay okay okay,3.592
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996725/myst_996725_2011-11-01_00-00-00_MS_1.1/myst_996725_2011-11-01_00-00-00_MS_1.1_018.wav,maybe if you need like a piece of paper to go over your desk you have to measure how long the desk is so you can tell how long the paper needs to be,11.981
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ks50x/ks50x7g0.wav,subdue,2.3390625
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ks136/ks1361a0.wav,explosion,2.111875
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996290/myst_996290_2009-21-01_00-00-00_MS_4.2/myst_996290_2009-21-01_00-00-00_MS_4.2_066.wav,yeah,0.552
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ks83k/ks83k7w0.wav,thrower,1.337625
/srv/scratch/chacmod/OGI/speech/scripted/01/4/ks10k/ks10k430.wav,i think cats are cute,4.59875
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007089/myst_007089_2014-04-18_11-02-48_EE_2.2/myst_007089_2014-04-18_11-02-48_EE_2.2_010.wav,there are two pathways,2.78125
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012019/myst_012019_2014-01-13_08-32-37_MX_4.2/myst_012019_2014-01-13_08-32-37_MX_4.2_023.wav,i have no idea,1.34375
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013013/myst_013013_2013-12-06_07-57-02_EE_1.4/myst_013013_2013-12-06_07-57-02_EE_1.4_010.wav,you can hear the crackle of the fire,2.7331875
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995737/myst_995737_2011-04-02_00-00-00_ME_1.2/myst_995737_2011-04-02_00-00-00_ME_1.2_016.wav,the magnetic field is going through the whole entire dull nail until you pick up the the um paper clip that's how it does it that's what i observed,12.209000000000001
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ksh40/ksh40340.wav,organizations,3.517
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007253/myst_007253_2014-11-21_10-52-22_MX_3.2/myst_007253_2014-11-21_10-52-22_MX_3.2_018.wav,the water,2.6510625
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012206/myst_012206_2015-01-27_09-24-00_EE_5.2/myst_012206_2015-01-27_09-24-00_EE_5.2_021.wav,the color would look different than it actually is,4.048875
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013030/myst_013030_2014-05-05_09-16-40_LS_1.1/myst_013030_2014-05-05_09-16-40_LS_1.1_033.wav,um it shows how animals die and get,5.3135625
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002112/myst_002112_2014-03-04_09-55-26_LS_1.3/myst_002112_2014-03-04_09-55-26_LS_1.3_014.wav,i don't really know but yeah yeah so,9.253625
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ksj40/ksj403m0.wav,rock,2.7396875
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996703/myst_996703_2011-11-01_00-00-00_MS_1.1/myst_996703_2011-11-01_00-00-00_MS_1.1_016.wav,you can measure things with those and i think they're straws,5.471
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/018207/myst_018207_2014-11-03_09-31-48_LS_1.3/myst_018207_2014-11-03_09-31-48_LS_1.3_014.wav,they get their energy from the consumer because the consumer eats the producer,4.2814375
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996271/myst_996271_2008-20-11_00-00-00_MS_1.3/myst_996271_2008-20-11_00-00-00_MS_1.3_031.wav,we don't know we all measured with the same medium sized pace,3.391
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990038/myst_990038_2008-01-05_00-00-00_MS_2.3/myst_990038_2008-01-05_00-00-00_MS_2.3_048.wav,well it's gonna dry out and e it's gonna be a lot it's gonna be dry again,5.121
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ks82s/ks82s1w0.wav,join,1.988875
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks50a/ks50a6w0.wav,singer,1.4075625
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/002259/myst_002259_2015-03-13_13-30-35_LS_1.3/myst_002259_2015-03-13_13-30-35_LS_1.3_020.wav,it's about detrivores omnivores carnivores and,5.95325
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990032/myst_990032_2008-12-05_00-00-00_MS_3.3/myst_990032_2008-12-05_00-00-00_MS_3.3_100.wav,yes,0.8640000000000001
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996419/myst_996419_2009-02-10_00-00-00_VB_3.4/myst_996419_2009-02-10_00-00-00_VB_3.4_014.wav,i controlled the variable of the number of rubberbands so when i put another one on and i spun it up i spun it eighty times and it went really fast,12.977
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004016/myst_004016_2014-01-28_08-32-54_EE_3.3/myst_004016_2014-01-28_08-32-54_EE_3.3_024.wav,magnet is transferring its magnetic field to the nail and the nail is transferring it's magnetic field to the paperclip but it's weak but i think but i think it's weaker,13.3828125
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996300/myst_996300_2008-15-12_00-00-00_MS_2.3/myst_996300_2008-15-12_00-00-00_MS_2.3_093.wav,uh yeah that was fun,2.009
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ksc14/ksc14690.wav,i thought i heard new voices,4.6090625
/srv/scratch/chacmod/OGI/speech/scripted/00/7/ks03v/ks03v6i0.wav,the zebra entered the brush with care,6.1186875
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995734/myst_995734_2011-24-02_00-00-00_ME_3.2/myst_995734_2011-24-02_00-00-00_ME_3.2_002.wav,we've been learning about parallel circuits which is two batteries hooked up to a um uh two batteries with a light with two,14.498
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks40a/ks40a7s0.wav,thatch,2.0885
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/995005/myst_995005_2008-30-01_00-00-00_ME_2.1/myst_995005_2008-30-01_00-00-00_ME_2.1_054.wav,no,0.581
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007096/myst_007096_2014-03-12_09-50-39_EE_2.1/myst_007096_2014-03-12_09-50-39_EE_2.1_026.wav,on the except d cell dangerous the circuit because the light bulbs are lighting brighter very very brighter,12.57925
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ks112/ks1128t0.wav,yields,2.6148125
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ks834/ks834380.wav,pathetic,1.9885
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh0m/ksh0m300.wav,obstacle,1.5875
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/993207/myst_993207_2008-22-10_00-00-00_VB_4.1/myst_993207_2008-22-10_00-00-00_VB_4.1_098.wav,yeah i think,1.327
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ks505/ks5057b0.wav,steamship,3.5169375
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012001/myst_012001_2013-12-04_08-46-04_MX_2.4/myst_012001_2013-12-04_08-46-04_MX_2.4_009.wav,it mix with the,1.56425
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/007250/myst_007250_2014-10-28_11-19-31_MX_4.1/myst_007250_2014-10-28_11-19-31_MX_4.1_041.wav,there is a reaction and it is because that there is a chemical inside of the water which makes it have a reaction,10.2553125
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990051/myst_990051_2008-02-05_00-00-00_MS_2.2/myst_990051_2008-02-05_00-00-00_MS_2.2_116.wav,no because you're guessing you don't have that strong of a brain,4.327
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004033/myst_004033_2013-11-18_09-26-49_EE_1.1/myst_004033_2013-11-18_09-26-49_EE_1.1_022.wav,the positive side receives it and the battery just keeps sending it out and it just keeps going until you one of the wires,7.171625
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990026/myst_990026_2008-19-05_00-00-00_MS_4.2/myst_990026_2008-19-05_00-00-00_MS_4.2_138.wav,those little lines,1.359
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/013030/myst_013030_2013-11-21_12-44-48_EE_1.2/myst_013030_2013-11-21_12-44-48_EE_1.2_011.wav,it isn't a full circuit and electricity can't get through to the motor,5.1748125
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ksh17/ksh172m0.wav,novel,2.3381875
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/004033/myst_004033_2013-12-17_09-50-55_EE_2.2/myst_004033_2013-12-17_09-50-55_EE_2.2_011.wav,it is a parallel circuit but its a little more complicated because the both of the wires are going the same way with going to the different lightbulbs,8.956375
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996711/myst_996711_2011-25-01_00-00-00_MS_3.2/myst_996711_2011-25-01_00-00-00_MS_3.2_001.wav,good,2.432
/srv/scratch/chacmod/OGI/speech/scripted/03/4/ks348/ks3487v0.wav,throughout,2.111625
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/018210/myst_018210_2014-11-04_08-56-02_LS_2.3/myst_018210_2014-11-04_08-56-02_LS_2.3_032.wav,that they both have their own digestive system,6.898375
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks23a/ks23a780.wav,squeegee,2.608875
/srv/scratch/chacmod/OGI/speech/scripted/00/5/ksb3u/ksb3u7t0.wav,thousand,3.61125
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks442/ks4424v0.wav,that person eats pancakes,4.9526875
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990045/myst_990045_2008-23-04_00-00-00_MS_1.2/myst_990045_2008-23-04_00-00-00_MS_1.2_092.wav,no that's a totally different measurement,3.657
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990543/myst_990543_2010-05-04_00-00-00_MS_1.1/myst_990543_2010-05-04_00-00-00_MS_1.1_031.wav,centimeters are smaller than inches,2.5380000000000003
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012019/myst_012019_2014-02-18_10-30-13_SRL_1.3/myst_012019_2014-02-18_10-30-13_SRL_1.3_016.wav,the water's melting the snow,3.3945
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/012021/myst_012021_2013-12-18_09-55-13_MX_3.2/myst_012021_2013-12-18_09-55-13_MX_3.2_002.wav,learning about mixtures and solutions or two two solutes or things that are soluble and saturation and stuff like that,14.6203125
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ks21h/ks21h5k0.wav,buying the ring took all of my money,6.596
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/990081/myst_990081_2008-01-05_00-00-00_MS_2.3/myst_990081_2008-01-05_00-00-00_MS_2.3_024.wav,well a hundred centimeters equals one meter and,3.7510000000000003
/srv/scratch/chacmod/MyST/myst-v0.3.0-171fbda/corpora/myst/data/996716/myst_996716_2011-28-01_00-00-00_MS_4.2/myst_996716_2011-28-01_00-00-00_MS_4.2_017.wav,i don't really know a lot about graphs marnie,3.418
